id,x,y,right,bottom
12855,-2.606129566,52.91639018,-2.606079566,52.91644018
13045,-2.606029566,52.91569018,-2.605979566,52.91574018
13044,-2.606029566,52.91574018,-2.605979566,52.91579018
13043,-2.606029566,52.91579018,-2.605979566,52.91584018
13042,-2.606029566,52.91584018,-2.605979566,52.91589018
13041,-2.606029566,52.91589018,-2.605979566,52.91594018
13040,-2.606029566,52.91594018,-2.605979566,52.91599018
13039,-2.606029566,52.91599018,-2.605979566,52.91604018
13038,-2.606029566,52.91604018,-2.605979566,52.91609018
13037,-2.606029566,52.91609018,-2.605979566,52.91614018
13036,-2.606029566,52.91614018,-2.605979566,52.91619018
13035,-2.606029566,52.91619018,-2.605979566,52.91624018
13034,-2.606029566,52.91624018,-2.605979566,52.91629018
13033,-2.606029566,52.91629018,-2.605979566,52.91634018
13032,-2.606029566,52.91634018,-2.605979566,52.91639018
13031,-2.606029566,52.91639018,-2.605979566,52.91644018
12957,-2.606079566,52.91569018,-2.606029566,52.91574018
12956,-2.606079566,52.91574018,-2.606029566,52.91579018
12955,-2.606079566,52.91579018,-2.606029566,52.91584018
12954,-2.606079566,52.91584018,-2.606029566,52.91589018
12953,-2.606079566,52.91589018,-2.606029566,52.91594018
12952,-2.606079566,52.91594018,-2.606029566,52.91599018
12951,-2.606079566,52.91599018,-2.606029566,52.91604018
12950,-2.606079566,52.91604018,-2.606029566,52.91609018
12949,-2.606079566,52.91609018,-2.606029566,52.91614018
12948,-2.606079566,52.91614018,-2.606029566,52.91619018
12947,-2.606079566,52.91619018,-2.606029566,52.91624018
12946,-2.606079566,52.91624018,-2.606029566,52.91629018
12945,-2.606079566,52.91629018,-2.606029566,52.91634018
12944,-2.606079566,52.91634018,-2.606029566,52.91639018
12943,-2.606079566,52.91639018,-2.606029566,52.91644018
12605,-2.606279566,52.91569018,-2.606229566,52.91574018
12604,-2.606279566,52.91574018,-2.606229566,52.91579018
12603,-2.606279566,52.91579018,-2.606229566,52.91584018
12602,-2.606279566,52.91584018,-2.606229566,52.91589018
12601,-2.606279566,52.91589018,-2.606229566,52.91594018
12600,-2.606279566,52.91594018,-2.606229566,52.91599018
12599,-2.606279566,52.91599018,-2.606229566,52.91604018
12598,-2.606279566,52.91604018,-2.606229566,52.91609018
12597,-2.606279566,52.91609018,-2.606229566,52.91614018
12596,-2.606279566,52.91614018,-2.606229566,52.91619018
12595,-2.606279566,52.91619018,-2.606229566,52.91624018
12594,-2.606279566,52.91624018,-2.606229566,52.91629018
12593,-2.606279566,52.91629018,-2.606229566,52.91634018
12592,-2.606279566,52.91634018,-2.606229566,52.91639018
12781,-2.606179566,52.91569018,-2.606129566,52.91574018
12780,-2.606179566,52.91574018,-2.606129566,52.91579018
12779,-2.606179566,52.91579018,-2.606129566,52.91584018
12778,-2.606179566,52.91584018,-2.606129566,52.91589018
12777,-2.606179566,52.91589018,-2.606129566,52.91594018
12776,-2.606179566,52.91594018,-2.606129566,52.91599018
12775,-2.606179566,52.91599018,-2.606129566,52.91604018
12774,-2.606179566,52.91604018,-2.606129566,52.91609018
12773,-2.606179566,52.91609018,-2.606129566,52.91614018
12772,-2.606179566,52.91614018,-2.606129566,52.91619018
12771,-2.606179566,52.91619018,-2.606129566,52.91624018
12770,-2.606179566,52.91624018,-2.606129566,52.91629018
12769,-2.606179566,52.91629018,-2.606129566,52.91634018
12768,-2.606179566,52.91634018,-2.606129566,52.91639018
12693,-2.606229566,52.91569018,-2.606179566,52.91574018
12692,-2.606229566,52.91574018,-2.606179566,52.91579018
12691,-2.606229566,52.91579018,-2.606179566,52.91584018
12690,-2.606229566,52.91584018,-2.606179566,52.91589018
12689,-2.606229566,52.91589018,-2.606179566,52.91594018
12688,-2.606229566,52.91594018,-2.606179566,52.91599018
12687,-2.606229566,52.91599018,-2.606179566,52.91604018
12686,-2.606229566,52.91604018,-2.606179566,52.91609018
12685,-2.606229566,52.91609018,-2.606179566,52.91614018
12684,-2.606229566,52.91614018,-2.606179566,52.91619018
12683,-2.606229566,52.91619018,-2.606179566,52.91624018
12682,-2.606229566,52.91624018,-2.606179566,52.91629018
12681,-2.606229566,52.91629018,-2.606179566,52.91634018
12680,-2.606229566,52.91634018,-2.606179566,52.91639018
12341,-2.606429566,52.91569018,-2.606379566,52.91574018
12340,-2.606429566,52.91574018,-2.606379566,52.91579018
